"Plot Title: P21"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9761956)","Coupler Detached","Coupler Attached","Host Connected","Bad Battery","End Of File"
05/21/2017 03:29:01 AM,10.956,,,,,
05/21/2017 04:29:01 AM,11.029,,,,,
05/21/2017 05:29:01 AM,10.980,,,,,
05/21/2017 06:29:01 AM,11.053,,,,,
05/21/2017 07:29:01 AM,11.346,,,,,
05/21/2017 08:29:01 AM,11.686,,,,,
05/21/2017 09:29:01 AM,12.437,,,,,
05/21/2017 10:29:01 AM,13.594,,,,,
05/21/2017 11:29:01 AM,14.553,,,,,
05/21/2017 12:29:01 PM,15.223,,,,,
05/21/2017 01:29:01 PM,15.772,,,,,
05/21/2017 02:29:01 PM,15.867,,,,,
05/21/2017 03:29:01 PM,15.366,,,,,
05/21/2017 04:29:01 PM,15.891,,,,,
05/21/2017 05:29:01 PM,15.796,,,,,
05/21/2017 06:29:01 PM,15.557,,,,,
05/21/2017 07:29:01 PM,15.127,,,,,
05/21/2017 08:29:01 PM,14.170,,,,,
05/21/2017 09:29:01 PM,13.377,,,,,
05/21/2017 10:29:01 PM,13.016,,,,,
05/21/2017 11:29:01 PM,12.727,,,,,
05/22/2017 12:29:01 AM,12.582,,,,,
05/22/2017 01:29:01 AM,12.389,,,,,
05/22/2017 02:29:01 AM,12.195,,,,,
05/22/2017 03:29:01 AM,12.268,,,,,
05/22/2017 04:29:01 AM,12.122,,,,,
05/22/2017 05:29:01 AM,11.929,,,,,
05/22/2017 06:29:01 AM,11.565,,,,,
05/22/2017 07:29:01 AM,11.297,,,,,
05/22/2017 08:29:01 AM,11.443,,,,,
05/22/2017 09:29:01 AM,11.151,,,,,
05/22/2017 10:29:01 AM,11.175,,,,,
05/22/2017 11:29:01 AM,11.565,,,,,
05/22/2017 12:29:01 PM,11.953,,,,,
05/22/2017 01:29:01 PM,12.630,,,,,
05/22/2017 02:29:01 PM,13.353,,,,,
05/22/2017 03:29:01 PM,13.858,,,,,
05/22/2017 04:29:01 PM,18.176,,,,,
05/22/2017 05:29:01 PM,22.058,,,,,
05/22/2017 06:29:01 PM,20.865,,,,,
05/22/2017 07:29:01 PM,18.675,,,,,
05/22/2017 08:29:01 PM,17.677,,,,,
05/22/2017 09:29:01 PM,15.461,,,,,
05/22/2017 10:29:01 PM,14.026,,,,,
05/22/2017 11:29:01 PM,13.137,,,,,
05/23/2017 12:29:01 AM,12.364,,,,,
05/23/2017 01:29:01 AM,11.929,,,,,
05/23/2017 02:29:01 AM,11.783,,,,,
05/23/2017 03:29:01 AM,11.686,,,,,
05/23/2017 04:29:01 AM,11.880,,,,,
05/23/2017 05:29:01 AM,11.467,,,,,
05/23/2017 06:29:01 AM,11.029,,,,,
05/23/2017 07:29:01 AM,11.078,,,,,
05/23/2017 08:29:01 AM,11.175,,,,,
05/23/2017 09:29:01 AM,11.419,,,,,
05/23/2017 10:29:01 AM,11.759,,,,,
05/23/2017 11:29:01 AM,12.485,,,,,
05/23/2017 12:29:01 PM,13.040,,,,,
05/23/2017 01:29:01 PM,13.642,,,,,
05/23/2017 02:29:01 PM,14.457,,,,,
05/23/2017 03:29:01 PM,14.816,,,,,
05/23/2017 04:29:01 PM,14.242,,,,,
05/23/2017 05:29:01 PM,15.294,,,,,
05/23/2017 06:29:01 PM,19.413,,,,,
05/23/2017 07:29:01 PM,18.057,,,,,
05/23/2017 08:29:01 PM,16.892,,,,,
05/23/2017 09:29:01 PM,15.008,,,,,
05/23/2017 10:29:01 PM,13.690,,,,,
05/23/2017 11:29:01 PM,13.016,,,,,
05/24/2017 12:29:01 AM,12.558,,,,,
05/24/2017 01:29:01 AM,12.122,,,,,
05/24/2017 02:29:01 AM,11.734,,,,,
05/24/2017 03:29:01 AM,11.467,,,,,
05/24/2017 04:29:01 AM,11.248,,,,,
05/24/2017 05:29:01 AM,11.005,,,,,
05/24/2017 06:29:01 AM,10.736,,,,,
05/24/2017 07:29:01 AM,10.590,,,,,
05/24/2017 08:29:01 AM,10.834,,,,,
05/24/2017 09:29:01 AM,11.151,,,,,
05/24/2017 10:29:01 AM,11.467,,,,,
05/24/2017 11:29:01 AM,12.195,,,,,
05/24/2017 12:29:01 PM,12.727,,,,,
05/24/2017 01:29:01 PM,13.594,,,,,
05/24/2017 02:29:01 PM,14.361,,,,,
05/24/2017 03:29:01 PM,15.151,,,,,
05/24/2017 04:29:01 PM,17.391,,,,,
05/24/2017 05:29:01 PM,15.772,,,,,
05/24/2017 06:29:01 PM,14.577,,,,,
05/24/2017 07:29:01 PM,15.843,,,,,
05/24/2017 08:29:01 PM,15.915,,,,,
